# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FAM102A	ENSG00000167106	ENST00000373095	protein_coding	0	2	0	19	0	0	0	0	6	0	11	0	0	0	0	0	0	2	2
FAM102A	ENSG00000167106	ENST00000465821	retained_intron	0	0	0	11	0	0	0	0	4	0	0	0	1	0	0	0	0	0	6
FAM102A	ENSG00000167106	ENST00000479828	processed_transcript	0	0	0	12	0	0	0	0	1	0	8	0	1	0	0	0	0	0	2
FAM102A	ENSG00000167106	ENST00000493175	processed_transcript	0	0	0	14	0	0	0	0	6	0	6	0	0	0	0	0	0	0	2
FAM102A	ENSG00000167106	ENST00000494606	processed_transcript	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
FAM157B	ENSG00000233013	ENST00000446912	processed_transcript	0	1	0	3	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1
FAM157B	ENSG00000233013	ENST00000540522	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM157B	ENSG00000233013	ENST00000639350	transcribed_unprocessed_pseudogene	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0
FAM157B	ENSG00000233013	ENST00000642084	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM163B	ENSG00000196990	ENST00000356873	protein_coding	0	0	0	11	0	0	0	0	9	0	1	0	0	0	0	0	0	0	1
FAM163B	ENSG00000196990	ENST00000496132	protein_coding	0	0	0	23	4	0	0	0	7	0	2	0	0	0	0	0	0	0	10
FAM163B	ENSG00000196990	ENST00000673969	protein_coding	0	0	0	44	4	0	0	0	7	0	31	0	0	0	0	0	0	0	2
FAM166A	ENSG00000188163	ENST00000344774	protein_coding	1	0	0	6	0	0	0	0	2	0	1	0	0	0	1	0	0	0	4
FAM166A	ENSG00000188163	ENST00000471784	retained_intron	1	0	0	6	0	0	0	0	2	0	1	0	0	0	1	0	0	0	4
FAM166A	ENSG00000188163	ENST00000484720	protein_coding	1	0	0	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	4
FAM78A	ENSG00000126882	ENST00000247295	processed_transcript	0	0	0	8	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2
FAM78A	ENSG00000126882	ENST00000372269	protein_coding	0	3	0	5	1	0	0	0	2	0	2	0	0	0	0	0	0	3	0
FAM78A	ENSG00000126882	ENST00000372271	protein_coding	0	3	0	5	1	0	0	0	2	0	2	0	0	0	0	0	0	3	0
FAM78A	ENSG00000126882	ENST00000464831	protein_coding	0	3	0	5	0	0	0	0	3	0	2	0	0	0	0	0	0	3	0
FBXW5	ENSG00000159069	ENST00000325285	protein_coding	0	0	0	15	0	0	0	0	1	0	2	0	0	0	0	0	0	0	12
FBXW5	ENSG00000159069	ENST00000428398	protein_coding	0	0	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	11
FBXW5	ENSG00000159069	ENST00000443788	protein_coding	0	0	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	11
FBXW5	ENSG00000159069	ENST00000459905	retained_intron	0	0	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	11
FBXW5	ENSG00000159069	ENST00000480818	retained_intron	0	0	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	11
FBXW5	ENSG00000159069	ENST00000483559	retained_intron	0	0	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	11
FBXW5	ENSG00000159069	ENST00000487794	nonsense_mediated_decay	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13
FBXW5	ENSG00000159069	ENST00000491246	nonsense_mediated_decay	0	0	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	11
FCN1	ENSG00000085265	ENST00000371806	protein_coding	0	2	0	11	4	0	0	0	0	0	7	0	0	0	0	0	0	2	0
FCN1	ENSG00000085265	ENST00000616356	protein_coding	0	0	2	11	1	0	0	0	1	0	9	2	0	0	0	0	0	0	0
FCN2	ENSG00000160339	ENST00000291744	protein_coding	0	0	1	9	1	0	0	0	3	0	4	1	0	0	0	0	0	0	1
FCN2	ENSG00000160339	ENST00000350339	protein_coding	0	0	1	9	1	0	0	0	3	0	4	1	0	0	0	0	0	0	1
FIBCD1	ENSG00000130720	ENST00000372337	protein_coding	0	1	0	14	2	0	0	0	2	0	10	0	0	0	0	0	0	1	0
FIBCD1	ENSG00000130720	ENST00000372338	protein_coding	0	1	0	15	3	0	0	0	2	0	10	0	0	0	0	0	0	1	0
FIBCD1	ENSG00000130720	ENST00000444139	protein_coding	0	1	1	14	2	0	0	0	2	0	10	1	0	0	0	0	0	1	0
FIBCD1	ENSG00000130720	ENST00000448616	protein_coding	0	1	0	15	3	0	0	0	2	0	10	0	0	0	0	0	0	1	0
FIBCD1	ENSG00000130720	ENST00000451466	protein_coding	0	0	0	7	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0
FNBP1	ENSG00000187239	ENST00000355681	protein_coding	0	1	1	14	0	0	0	0	1	0	12	1	0	0	0	0	0	1	1
FNBP1	ENSG00000187239	ENST00000420781	protein_coding	0	1	1	16	2	0	0	0	0	0	13	1	0	0	0	0	0	1	1
FNBP1	ENSG00000187239	ENST00000443566	protein_coding	0	0	1	17	2	0	0	0	0	0	14	1	0	0	0	0	0	0	1
FNBP1	ENSG00000187239	ENST00000446176	protein_coding	0	1	1	16	2	0	0	0	0	0	13	1	0	0	0	0	0	1	1
FNBP1	ENSG00000187239	ENST00000449089	protein_coding	0	1	1	12	0	0	0	0	2	0	10	1	0	0	0	0	0	1	0
FNBP1	ENSG00000187239	ENST00000462766	processed_transcript	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
FNBP1	ENSG00000187239	ENST00000478129	processed_transcript	0	0	0	7	0	0	0	0	1	0	4	0	1	0	0	0	0	0	1
FNBP1	ENSG00000187239	ENST00000482107	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
FNBP1	ENSG00000187239	ENST00000491905	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000373225	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
FPGS	ENSG00000136877	ENST00000373228	protein_coding	0	0	1	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000373247	protein_coding	0	0	1	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000393706	protein_coding	0	0	1	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000423577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FPGS	ENSG00000136877	ENST00000431857	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FPGS	ENSG00000136877	ENST00000460181	processed_transcript	0	0	0	4	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000467826	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000469310	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FPGS	ENSG00000136877	ENST00000475270	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000475765	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000479147	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000479375	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000481552	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000488307	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FPGS	ENSG00000136877	ENST00000488506	processed_transcript	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
FPGS	ENSG00000136877	ENST00000496586	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FPGS	ENSG00000136877	ENST00000497386	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FPGS	ENSG00000136877	ENST00000630236	protein_coding	0	0	1	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
FUBP3	ENSG00000107164	ENST00000319725	protein_coding	0	1	0	14	0	0	0	0	2	0	12	0	0	0	0	0	0	1	0
FUBP3	ENSG00000107164	ENST00000465949	processed_transcript	0	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1
FUBP3	ENSG00000107164	ENST00000467100	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FUBP3	ENSG00000107164	ENST00000472006	processed_transcript	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3
FUBP3	ENSG00000107164	ENST00000487406	processed_transcript	0	0	0	8	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0
FUBP3	ENSG00000107164	ENST00000492199	processed_transcript	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
FUBP3	ENSG00000107164	ENST00000650723	nonsense_mediated_decay	0	0	0	15	0	0	0	0	2	0	12	0	1	0	0	0	0	0	0
FUT7	ENSG00000180549	ENST00000314412	protein_coding	0	2	0	6	0	0	0	0	1	0	1	0	0	0	0	0	0	2	4
GBGT1	ENSG00000148288	ENST00000372036	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000372038	protein_coding	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000372040	protein_coding	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000372043	protein_coding	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000470431	protein_coding	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000472281	retained_intron	0	0	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000487864	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000540636	protein_coding	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000642916	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000644196	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000645973	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GBGT1	ENSG00000148288	ENST00000646215	protein_coding	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
GFI1B	ENSG00000165702	ENST00000339463	protein_coding	0	0	0	16	1	0	0	0	3	0	12	0	0	0	0	0	0	0	0
GFI1B	ENSG00000165702	ENST00000372122	protein_coding	0	0	0	10	1	0	0	0	3	0	5	0	0	0	0	0	0	0	1
GFI1B	ENSG00000165702	ENST00000372123	protein_coding	0	0	0	10	1	0	0	0	3	0	5	0	0	0	0	0	0	0	1
GFI1B	ENSG00000165702	ENST00000443690	processed_transcript	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
GFI1B	ENSG00000165702	ENST00000524638	processed_transcript	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
GFI1B	ENSG00000165702	ENST00000631293	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GFI1B	ENSG00000165702	ENST00000636137	protein_coding	0	0	0	10	1	0	0	0	3	0	5	0	0	0	0	0	0	0	1
GFI1B	ENSG00000165702	ENST00000636263	protein_coding	0	0	0	9	1	0	0	0	3	0	4	0	0	0	0	0	0	0	1
GLE1	ENSG00000119392	ENST00000309971	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1
GLE1	ENSG00000119392	ENST00000372770	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1
GLE1	ENSG00000119392	ENST00000494417	processed_transcript	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
GLT6D1	ENSG00000204007	ENST00000371763	protein_coding	0	2	0	8	0	0	0	0	0	0	9	0	0	0	0	1	0	1	0
GLT6D1	ENSG00000204007	ENST00000613244	protein_coding	0	2	0	8	0	0	0	0	0	0	9	0	0	0	0	1	0	1	0
GOLGA2	ENSG00000167110	ENST00000421699	protein_coding	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000450617	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000458730	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
GOLGA2	ENSG00000167110	ENST00000461031	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GOLGA2	ENSG00000167110	ENST00000462089	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GOLGA2	ENSG00000167110	ENST00000468488	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000470630	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GOLGA2	ENSG00000167110	ENST00000486411	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GOLGA2	ENSG00000167110	ENST00000490257	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000490628	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000609374	protein_coding	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000610329	protein_coding	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000611957	protein_coding	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
GOLGA2	ENSG00000167110	ENST00000639983	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GPR107	ENSG00000148358	ENST00000347136	protein_coding	0	0	0	28	1	0	0	0	1	0	26	0	0	0	0	0	0	0	0
GPR107	ENSG00000148358	ENST00000372406	protein_coding	0	1	0	27	1	0	0	0	1	0	25	0	0	0	0	0	0	1	0
GPR107	ENSG00000148358	ENST00000372410	protein_coding	0	1	0	27	1	0	0	0	1	0	25	0	0	0	0	0	0	1	0
GPR107	ENSG00000148358	ENST00000415344	processed_transcript	0	0	0	8	0	0	0	0	2	0	1	0	0	0	0	0	0	0	5
GPR107	ENSG00000148358	ENST00000462907	processed_transcript	0	0	0	6	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2
GPR107	ENSG00000148358	ENST00000483935	processed_transcript	0	0	0	10	0	0	0	0	3	0	4	0	1	0	0	0	0	0	2
GPR107	ENSG00000148358	ENST00000493417	nonsense_mediated_decay	0	0	0	28	2	0	0	0	2	0	22	0	2	0	0	0	0	0	0
GPR107	ENSG00000148358	ENST00000610997	protein_coding	0	1	0	26	0	0	0	0	1	0	25	0	0	0	0	0	0	1	0
GPRACR	ENSG00000196979	ENST00000358748		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GPSM1	ENSG00000160360	ENST00000291775	protein_coding	0	1	0	8	1	0	1	0	3	0	1	0	0	0	0	0	0	1	2
GPSM1	ENSG00000160360	ENST00000354753	protein_coding	0	1	0	21	1	0	0	0	3	0	7	0	0	0	0	0	0	1	10
GPSM1	ENSG00000160360	ENST00000392944	protein_coding	0	1	0	8	1	0	0	0	3	0	2	0	0	0	0	0	0	1	2
GPSM1	ENSG00000160360	ENST00000429455	protein_coding	0	1	0	8	1	0	0	0	3	0	2	0	0	0	0	0	0	1	2
GPSM1	ENSG00000160360	ENST00000440944	protein_coding	0	1	0	23	1	0	0	0	3	0	17	0	0	0	0	0	0	1	2
GPSM1	ENSG00000160360	ENST00000616132	protein_coding	0	0	0	15	0	0	0	0	0	0	13	0	0	0	0	0	0	0	2
GRIN1	ENSG00000176884	ENST00000350902	nonsense_mediated_decay	0	1	0	18	1	0	0	0	0	0	13	0	3	0	0	1	0	0	2
GRIN1	ENSG00000176884	ENST00000371546	protein_coding	0	3	0	15	0	0	0	0	0	0	14	0	0	0	0	1	0	2	2
GRIN1	ENSG00000176884	ENST00000371550	protein_coding	0	3	0	15	0	0	0	0	0	0	14	0	0	0	0	1	0	2	2
GRIN1	ENSG00000176884	ENST00000371553	protein_coding	0	3	0	15	0	0	0	0	0	0	14	0	0	0	0	1	0	2	2
GRIN1	ENSG00000176884	ENST00000371555	protein_coding	0	3	0	15	0	0	0	0	0	0	14	0	0	0	0	1	0	2	2
GRIN1	ENSG00000176884	ENST00000371559	protein_coding	0	3	0	15	0	0	0	0	0	0	14	0	0	0	0	1	0	2	2
GRIN1	ENSG00000176884	ENST00000371560	protein_coding	0	3	0	15	0	0	0	0	0	0	14	0	0	0	0	1	0	2	2
GRIN1	ENSG00000176884	ENST00000371561	protein_coding	0	3	0	15	0	0	0	0	0	0	14	0	0	0	0	1	0	2	2
GRIN1	ENSG00000176884	ENST00000460273	retained_intron	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
GRIN1	ENSG00000176884	ENST00000462584	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GRIN1	ENSG00000176884	ENST00000471122	retained_intron	0	1	0	17	0	0	0	0	0	0	13	0	3	0	0	1	0	0	2
GRIN1	ENSG00000176884	ENST00000473811	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GRIN1	ENSG00000176884	ENST00000485413	retained_intron	0	0	0	8	0	0	0	0	2	0	1	0	0	0	0	0	0	0	5
GTF3C4	ENSG00000125484	ENST00000372146	protein_coding	0	1	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0
GTF3C4	ENSG00000125484	ENST00000483873	protein_coding	0	0	0	5	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0
GTF3C5	ENSG00000148308	ENST00000342018	protein_coding	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
GTF3C5	ENSG00000148308	ENST00000372097	protein_coding	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
GTF3C5	ENSG00000148308	ENST00000372099	protein_coding	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
GTF3C5	ENSG00000148308	ENST00000372108	protein_coding	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
GTF3C5	ENSG00000148308	ENST00000435745	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF3C5	ENSG00000148308	ENST00000439697	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GTF3C5	ENSG00000148308	ENST00000440319	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GTF3C5	ENSG00000148308	ENST00000461871	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GTF3C5	ENSG00000148308	ENST00000485692	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GTF3C5	ENSG00000148308	ENST00000489842	processed_transcript	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
HMCN2	ENSG00000148357	ENST00000428715	protein_coding	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
HMCN2	ENSG00000148357	ENST00000480829	retained_intron	0	0	0	8	0	0	0	0	2	0	2	0	0	0	0	0	0	0	4
HMCN2	ENSG00000148357	ENST00000487727	nonsense_mediated_decay	0	1	0	18	4	0	0	0	0	0	8	0	6	0	0	1	0	0	1
HMCN2	ENSG00000148357	ENST00000623487	retained_intron	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
HMCN2	ENSG00000148357	ENST00000624552	protein_coding	0	5	5	32	0	0	0	0	1	0	31	5	0	0	0	2	0	3	2
HMGA1P4	ENSG00000234705	ENST00000652876		0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
IER5L	ENSG00000188483	ENST00000372491	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
INPP5E	ENSG00000148384	ENST00000371712	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
INPP5E	ENSG00000148384	ENST00000635815	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
KCNT1	ENSG00000107147	ENST00000263604	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000371757	protein_coding	0	0	0	41	0	0	0	0	0	0	25	0	0	0	0	0	0	0	16
KCNT1	ENSG00000107147	ENST00000460750	nonsense_mediated_decay	0	0	0	41	0	0	0	0	0	0	25	0	0	0	0	0	0	0	16
KCNT1	ENSG00000107147	ENST00000473941	protein_coding	0	0	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4
KCNT1	ENSG00000107147	ENST00000475008	retained_intron	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
KCNT1	ENSG00000107147	ENST00000486577	protein_coding	0	0	0	19	0	0	0	0	0	0	15	0	0	0	0	0	0	0	4
KCNT1	ENSG00000107147	ENST00000487664	protein_coding	0	0	0	41	0	0	0	0	0	0	25	0	0	0	0	0	0	0	16
KCNT1	ENSG00000107147	ENST00000488444	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000490355	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000490363	retained_intron	0	0	0	8	0	0	0	0	1	0	6	0	0	0	0	0	0	0	1
KCNT1	ENSG00000107147	ENST00000491806	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000628528	protein_coding	0	0	0	41	0	0	0	0	0	0	25	0	0	0	0	0	0	0	16
KCNT1	ENSG00000107147	ENST00000630792	protein_coding	0	0	0	19	0	0	0	0	0	0	15	0	0	0	0	0	0	0	4
KCNT1	ENSG00000107147	ENST00000631073	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000631193	nonsense_mediated_decay	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000636003	protein_coding	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000636274	processed_transcript	0	0	0	22	0	0	0	0	5	0	1	0	0	0	0	0	0	0	16
KCNT1	ENSG00000107147	ENST00000636613	processed_transcript	0	0	0	23	0	0	0	0	1	0	8	0	1	0	0	0	0	0	13
KCNT1	ENSG00000107147	ENST00000636961	processed_transcript	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
KCNT1	ENSG00000107147	ENST00000636995	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000637018	processed_transcript	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000637082	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
KCNT1	ENSG00000107147	ENST00000637090	processed_transcript	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
KCNT1	ENSG00000107147	ENST00000637668	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000637798	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KCNT1	ENSG00000107147	ENST00000638123	processed_transcript	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
KYAT1	ENSG00000171097	ENST00000302586	protein_coding	0	0	0	7	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0
KYAT1	ENSG00000171097	ENST00000320665	protein_coding	0	0	0	7	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0
KYAT1	ENSG00000171097	ENST00000416084	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
KYAT1	ENSG00000171097	ENST00000427720	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
KYAT1	ENSG00000171097	ENST00000436267	protein_coding	0	0	0	7	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0
KYAT1	ENSG00000171097	ENST00000451800	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
KYAT1	ENSG00000171097	ENST00000462722	processed_transcript	0	0	0	7	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0
KYAT1	ENSG00000171097	ENST00000466418	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KYAT1	ENSG00000171097	ENST00000474824	processed_transcript	0	0	0	6	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0
KYAT1	ENSG00000171097	ENST00000483599	processed_transcript	0	0	0	5	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0
LAMC3	ENSG00000050555	ENST00000355452	protein_coding	0	0	1	9	6	0	0	0	0	0	3	1	0	0	0	0	0	0	0
LAMC3	ENSG00000050555	ENST00000361069	protein_coding	0	4	6	33	6	0	0	0	0	0	27	6	0	0	0	1	0	4	0
LAMC3	ENSG00000050555	ENST00000462567	processed_transcript	0	0	0	8	0	0	0	0	4	0	1	0	3	0	0	0	0	0	0
LAMC3	ENSG00000050555	ENST00000480883	processed_transcript	0	0	0	43	0	0	0	0	4	0	33	0	6	0	0	0	0	0	0
LCN1	ENSG00000160349	ENST00000263598	protein_coding	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LCN1	ENSG00000160349	ENST00000371781	protein_coding	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
